S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
8,Electrical Measurements and Measuring Instruments (VEGECEMMI),v2lbt-emmi,AKTU,KEE302,AKTU_KEE302,Electrical Measurements & Instrumentation,53,103,34,104,16,0,0,0,"{ifingroup AKTU_KEE302}Course for 'KEE302: Electrical Measurements & Instrumentation' paper of AKTU. Comprises 103 Outcomes within 53 Topics, taught over 34 hours.{/ifingroup}","{ifingroup AKTU_KEE302}Course for 'KEE302: Electrical Measurements & Instrumentation' paper of AKTU. Comprises 103 Outcomes within 53 Topics, taught over 34 hours.{/ifingroup}{ifingroup DBATU_BTEEC304}Course for 'BTEEC304: Measurement and Instrumentation' paper of DBATU. Comprises 125 Outcomes within 66 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTEIEC304}Course for 'BTEIEC304: Elements of Measurement Systems' paper of DBATU. Comprises 117 Outcomes within 57 Topics, taught over 36 hours.{/ifingroup}{ifingroup DBATU_BTEIEC401}Course for 'BTEIEC401: Basic Instrumentation' paper of DBATU. Comprises 17 Outcomes within 17 Topics, taught over 6 hours.{/ifingroup}{ifingroup DBATU_BTINC-403}Course for 'BTINC-403: Electrical and Electronic Measurement' paper of DBATU. Comprises 125 Outcomes within 66 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-208}Course for 'ETEE-208: Electrical and Electronic Measuring Instruments' paper of GGSIPU. Comprises 91 Outcomes within 51 Topics, taught over 28 hours.{/ifingroup}{ifingroup GGSIPU_ETEL-208}Course for 'ETEL-208: Electrical Measuring Instruments and Transducers' paper of GGSIPU. Comprises 77 Outcomes within 42 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-207}Course for 'ETEC-207: Electronic Instruments and Measurements' paper of GGSIPU. Comprises 66 Outcomes within 40 Topics, taught over 23 hours.{/ifingroup}{ifingroup GGSIPU_ETIC-204}Course for 'ETIC-204: Measurements and Instrumentation' paper of GGSIPU. Comprises 64 Outcomes within 37 Topics, taught over 17 hours.{/ifingroup}{ifingroup JCBUST_EEPC405}Course for 'EEPC405: Measurements and Instrumentation' paper of JCBUST. Comprises 78 Outcomes within 35 Topics, taught over 26 hours.{/ifingroup}{ifingroup JCBUST_ELPC602}Course for 'ELPC602: Electrical Measurements and Instrumentation' paper of JCBUST. Comprises 116 Outcomes within 49 Topics, taught over 38 hours.{/ifingroup}{ifingroup JCBUST_EI-403}Course for 'EI-403: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup JCBUST_EI-403}Course for 'EI-403: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup JCBUST_OEL502}Course for 'OEL502: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-403}Course for 'PC-EE-403: Electrical and Electronics Measurements' paper of MAKAUT. Comprises 138 Outcomes within 58 Topics, taught over 43 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-403}Course for 'PC-EEE-403: Electrical and Electronics Measurements' paper of MAKAUT. Comprises 138 Outcomes within 58 Topics, taught over 43 hours.{/ifingroup}{ifingroup MAKAUT_OE-EC604A}Course for 'OE-EC604A: Electronic Measurement & Measuring Instruments' paper of MAKAUT. Comprises 85 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_PC-EI401}Course for 'PC-EI401: Electrical and Electronic Measurement' paper of MAKAUT. Comprises 107 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup MAKAUT_PC-IC-401}Course for 'PC-IC-401: Electrical & Electronic Measurement' paper of MAKAUT. Comprises 105 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BEEE1-302}Course for 'BEEE1-302: Electrical Measurement and Instrumentation' paper of MRSPTU. Comprises 83 Outcomes within 31 Topics, taught over 30 hours.{/ifingroup}{ifingroup MRSPTU_BELE1-304}Course for 'BELE1-304: Electrical Measurement and Instrumentation' paper of MRSPTU. Comprises 83 Outcomes within 31 Topics, taught over 30 hours.{/ifingroup}{ifingroup MRSPTU_BECE1-304}Course for 'BECE1-304: Electronic Instrumentation' paper of MRSPTU. Comprises 99 Outcomes within 40 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-304}Course for 'BECE2-304: Electronic Instrumentation' paper of MRSPTU. Comprises 99 Outcomes within 40 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-303}Course for 'BECE3-303: Electrical Measurements and Instruments' paper of MRSPTU. Comprises 82 Outcomes within 34 Topics, taught over 27 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-411}Course for 'BECE3-411: Electrical & Electronics Instrumentation' paper of MRSPTU. Comprises 19 Outcomes within 20 Topics, taught over 7 hours.{/ifingroup}{ifingroup RGPV_EE303}Course for 'EE303: Electrical Measurements and Measuring Instruments' paper of RGPV. Comprises 93 Outcomes within 44 Topics, taught over 27 hours.{/ifingroup}{ifingroup RGPV_EX-604-A}Course for 'EX-604-A: Electronic Instrumentation' paper of RGPV. Comprises 43 Outcomes within 48 Topics, taught over 16 hours.{/ifingroup}{ifingroup RGPV_EX303}Course for 'EX303: Electrical Measurements and Instruments' paper of RGPV. Comprises 93 Outcomes within 44 Topics, taught over 27 hours.{/ifingroup}{ifingroup RGPV_EC302}Course for 'EC302: Electronic Measurements and Instrumentation' paper of RGPV. Comprises 90 Outcomes within 45 Topics, taught over 33 hours.{/ifingroup}{ifingroup RGPV_EI304}Course for 'EI304: Fundamentals of Measurement' paper of RGPV. Comprises 84 Outcomes within 44 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_4EE3-04}Course for '4EE3-04: Electronic Measurement and Instrumentation' paper of RTU. Comprises 82 Outcomes within 31 Topics, taught over 22 hours.{/ifingroup}{ifingroup RTU_4EX3-04}Course for '4EX3-04: Electronic Measurement and Instrumentation' paper of RTU. Comprises 82 Outcomes within 31 Topics, taught over 22 hours.{/ifingroup}{ifingroup RTU_4EC3-06}Course for '4EC3-06: Electronics Measurement & Instrumentation' paper of RTU. Comprises 52 Outcomes within 38 Topics, taught over 19 hours.{/ifingroup}{ifingroup RTU_4EI3-06}Course for '4EI3-06: Measurement & Instrumentation' paper of RTU. Comprises 98 Outcomes within 40 Topics, taught over 29 hours.{/ifingroup}","{ifingroup AKTU_KEE302}Course for 'KEE302: Electrical Measurements & Instrumentation' paper of AKTU. Comprises 103 Outcomes within 53 Topics, taught over 34 hours.{/ifingroup}{ifingroup DBATU_BTEEC304}Course for 'BTEEC304: Measurement and Instrumentation' paper of DBATU. Comprises 125 Outcomes within 66 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTEIEC304}Course for 'BTEIEC304: Elements of Measurement Systems' paper of DBATU. Comprises 117 Outcomes within 57 Topics, taught over 36 hours.{/ifingroup}{ifingroup DBATU_BTEIEC401}Course for 'BTEIEC401: Basic Instrumentation' paper of DBATU. Comprises 17 Outcomes within 17 Topics, taught over 6 hours.{/ifingroup}{ifingroup DBATU_BTINC-403}Course for 'BTINC-403: Electrical and Electronic Measurement' paper of DBATU. Comprises 125 Outcomes within 66 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-208}Course for 'ETEE-208: Electrical and Electronic Measuring Instruments' paper of GGSIPU. Comprises 91 Outcomes within 51 Topics, taught over 28 hours.{/ifingroup}{ifingroup GGSIPU_ETEL-208}Course for 'ETEL-208: Electrical Measuring Instruments and Transducers' paper of GGSIPU. Comprises 77 Outcomes within 42 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-207}Course for 'ETEC-207: Electronic Instruments and Measurements' paper of GGSIPU. Comprises 66 Outcomes within 40 Topics, taught over 23 hours.{/ifingroup}{ifingroup GGSIPU_ETIC-204}Course for 'ETIC-204: Measurements and Instrumentation' paper of GGSIPU. Comprises 64 Outcomes within 37 Topics, taught over 17 hours.{/ifingroup}{ifingroup JCBUST_EEPC405}Course for 'EEPC405: Measurements and Instrumentation' paper of JCBUST. Comprises 78 Outcomes within 35 Topics, taught over 26 hours.{/ifingroup}{ifingroup JCBUST_ELPC602}Course for 'ELPC602: Electrical Measurements and Instrumentation' paper of JCBUST. Comprises 116 Outcomes within 49 Topics, taught over 38 hours.{/ifingroup}{ifingroup JCBUST_EI-403}Course for 'EI-403: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup JCBUST_EI-403}Course for 'EI-403: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup JCBUST_OEL502}Course for 'OEL502: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-403}Course for 'PC-EE-403: Electrical and Electronics Measurements' paper of MAKAUT. Comprises 138 Outcomes within 58 Topics, taught over 43 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-403}Course for 'PC-EEE-403: Electrical and Electronics Measurements' paper of MAKAUT. Comprises 138 Outcomes within 58 Topics, taught over 43 hours.{/ifingroup}{ifingroup MAKAUT_OE-EC604A}Course for 'OE-EC604A: Electronic Measurement & Measuring Instruments' paper of MAKAUT. Comprises 85 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_PC-EI401}Course for 'PC-EI401: Electrical and Electronic Measurement' paper of MAKAUT. Comprises 107 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup MAKAUT_PC-IC-401}Course for 'PC-IC-401: Electrical & Electronic Measurement' paper of MAKAUT. Comprises 105 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BEEE1-302}Course for 'BEEE1-302: Electrical Measurement and Instrumentation' paper of MRSPTU. Comprises 83 Outcomes within 31 Topics, taught over 30 hours.{/ifingroup}{ifingroup MRSPTU_BELE1-304}Course for 'BELE1-304: Electrical Measurement and Instrumentation' paper of MRSPTU. Comprises 83 Outcomes within 31 Topics, taught over 30 hours.{/ifingroup}{ifingroup MRSPTU_BECE1-304}Course for 'BECE1-304: Electronic Instrumentation' paper of MRSPTU. Comprises 99 Outcomes within 40 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-304}Course for 'BECE2-304: Electronic Instrumentation' paper of MRSPTU. Comprises 99 Outcomes within 40 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-303}Course for 'BECE3-303: Electrical Measurements and Instruments' paper of MRSPTU. Comprises 82 Outcomes within 34 Topics, taught over 27 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-411}Course for 'BECE3-411: Electrical & Electronics Instrumentation' paper of MRSPTU. Comprises 19 Outcomes within 20 Topics, taught over 7 hours.{/ifingroup}{ifingroup RGPV_EE303}Course for 'EE303: Electrical Measurements and Measuring Instruments' paper of RGPV. Comprises 93 Outcomes within 44 Topics, taught over 27 hours.{/ifingroup}{ifingroup RGPV_EX-604-A}Course for 'EX-604-A: Electronic Instrumentation' paper of RGPV. Comprises 43 Outcomes within 48 Topics, taught over 16 hours.{/ifingroup}{ifingroup RGPV_EX303}Course for 'EX303: Electrical Measurements and Instruments' paper of RGPV. Comprises 93 Outcomes within 44 Topics, taught over 27 hours.{/ifingroup}{ifingroup RGPV_EC302}Course for 'EC302: Electronic Measurements and Instrumentation' paper of RGPV. Comprises 90 Outcomes within 45 Topics, taught over 33 hours.{/ifingroup}{ifingroup RGPV_EI304}Course for 'EI304: Fundamentals of Measurement' paper of RGPV. Comprises 84 Outcomes within 44 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_4EE3-04}Course for '4EE3-04: Electronic Measurement and Instrumentation' paper of RTU. Comprises 82 Outcomes within 31 Topics, taught over 22 hours.{/ifingroup}{ifingroup RTU_4EX3-04}Course for '4EX3-04: Electronic Measurement and Instrumentation' paper of RTU. Comprises 82 Outcomes within 31 Topics, taught over 22 hours.{/ifingroup}{ifingroup RTU_4EC3-06}Course for '4EC3-06: Electronics Measurement & Instrumentation' paper of RTU. Comprises 52 Outcomes within 38 Topics, taught over 19 hours.{/ifingroup}{ifingroup RTU_4EI3-06}Course for '4EI3-06: Measurement & Instrumentation' paper of RTU. Comprises 98 Outcomes within 40 Topics, taught over 29 hours.{/ifingroup}"
,,,DBATU,BTEEC304,DBATU_BTEEC304,Measurement and Instrumentation,66,125,37,120,18,0,0,0,"{ifingroup DBATU_BTEEC304}Course for 'BTEEC304: Measurement and Instrumentation' paper of DBATU. Comprises 125 Outcomes within 66 Topics, taught over 37 hours.{/ifingroup}",,
,,,DBATU,BTEIEC304,DBATU_BTEIEC304,Elements of Measurement Systems,57,117,36,113,17,0,0,0,"{ifingroup DBATU_BTEIEC304}Course for 'BTEIEC304: Elements of Measurement Systems' paper of DBATU. Comprises 117 Outcomes within 57 Topics, taught over 36 hours.{/ifingroup}",,
,,,DBATU,BTEIEC401,DBATU_BTEIEC401,Basic Instrumentation,17,17,6,19,4,0,0,0,"{ifingroup DBATU_BTEIEC401}Course for 'BTEIEC401: Basic Instrumentation' paper of DBATU. Comprises 17 Outcomes within 17 Topics, taught over 6 hours.{/ifingroup}",,
,,,DBATU,BTINC-403,DBATU_BTINC-403,Electrical and Electronic Measurement,66,125,37,120,18,0,0,0,"{ifingroup DBATU_BTINC-403}Course for 'BTINC-403: Electrical and Electronic Measurement' paper of DBATU. Comprises 125 Outcomes within 66 Topics, taught over 37 hours.{/ifingroup}",,
,,,GGSIPU,ETEE-208,GGSIPU_ETEE-208,Electrical and Electronic Measuring Instruments,51,91,28,87,12,0,0,0,"{ifingroup GGSIPU_ETEE-208}Course for 'ETEE-208: Electrical and Electronic Measuring Instruments' paper of GGSIPU. Comprises 91 Outcomes within 51 Topics, taught over 28 hours.{/ifingroup}",,
,,,GGSIPU,ETEL-208,GGSIPU_ETEL-208,Electrical Measuring Instruments and Transducers,42,77,24,78,12,0,0,0,"{ifingroup GGSIPU_ETEL-208}Course for 'ETEL-208: Electrical Measuring Instruments and Transducers' paper of GGSIPU. Comprises 77 Outcomes within 42 Topics, taught over 24 hours.{/ifingroup}",,
,,,GGSIPU,ETEC-207,GGSIPU_ETEC-207,Electronic Instruments and Measurements,40,66,23,64,11,0,0,0,"{ifingroup GGSIPU_ETEC-207}Course for 'ETEC-207: Electronic Instruments and Measurements' paper of GGSIPU. Comprises 66 Outcomes within 40 Topics, taught over 23 hours.{/ifingroup}",,
,,,GGSIPU,ETIC-204,GGSIPU_ETIC-204,Measurements and Instrumentation,37,64,17,59,9,0,0,0,"{ifingroup GGSIPU_ETIC-204}Course for 'ETIC-204: Measurements and Instrumentation' paper of GGSIPU. Comprises 64 Outcomes within 37 Topics, taught over 17 hours.{/ifingroup}",,
,,,JCBUST,EEPC405,JCBUST_EEPC405,Measurements and Instrumentation,35,78,26,74,13,0,0,0,"{ifingroup JCBUST_EEPC405}Course for 'EEPC405: Measurements and Instrumentation' paper of JCBUST. Comprises 78 Outcomes within 35 Topics, taught over 26 hours.{/ifingroup}",,
,,,JCBUST,ELPC602,JCBUST_ELPC602,Electrical Measurements and Instrumentation,49,116,38,111,17,0,0,0,"{ifingroup JCBUST_ELPC602}Course for 'ELPC602: Electrical Measurements and Instrumentation' paper of JCBUST. Comprises 116 Outcomes within 49 Topics, taught over 38 hours.{/ifingroup}",,
,,,JCBUST,EI-403,JCBUST_EI-403,Electrical Measurement and Instrumentation,44,94,28,92,14,0,0,0,"{ifingroup JCBUST_EI-403}Course for 'EI-403: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}",,
,,,JCBUST,OEL502,JCBUST_OEL502,Electrical Measurement and Instrumentation,44,94,28,92,14,0,0,0,"{ifingroup JCBUST_OEL502}Course for 'OEL502: Electrical Measurement and Instrumentation' paper of JCBUST. Comprises 94 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}",,
,,,MAKAUT,PC-EE-403,MAKAUT_PC-EE-403,Electrical and Electronics Measurements,58,138,43,133,20,0,0,0,"{ifingroup MAKAUT_PC-EE-403}Course for 'PC-EE-403: Electrical and Electronics Measurements' paper of MAKAUT. Comprises 138 Outcomes within 58 Topics, taught over 43 hours.{/ifingroup}",,
,,,MAKAUT,PC-EEE-403,MAKAUT_PC-EEE-403,Electrical and Electronics Measurements,58,138,43,133,20,0,0,0,"{ifingroup MAKAUT_PC-EEE-403}Course for 'PC-EEE-403: Electrical and Electronics Measurements' paper of MAKAUT. Comprises 138 Outcomes within 58 Topics, taught over 43 hours.{/ifingroup}",,
,,,MAKAUT,OE-EC604A,MAKAUT_OE-EC604A,Electronic Measurement & Measuring Instruments,45,85,32,85,14,0,0,0,"{ifingroup MAKAUT_OE-EC604A}Course for 'OE-EC604A: Electronic Measurement & Measuring Instruments' paper of MAKAUT. Comprises 85 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}",,
,,,MAKAUT,PC-EI401,MAKAUT_PC-EI401,Electrical and Electronic Measurement,56,107,34,105,15,0,0,0,"{ifingroup MAKAUT_PC-EI401}Course for 'PC-EI401: Electrical and Electronic Measurement' paper of MAKAUT. Comprises 107 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}",,
,,,MAKAUT,PC-IC-401,MAKAUT_PC-IC-401,Electrical & Electronic Measurement,45,105,32,101,14,0,0,0,"{ifingroup MAKAUT_PC-IC-401}Course for 'PC-IC-401: Electrical & Electronic Measurement' paper of MAKAUT. Comprises 105 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}",,
,,,MRSPTU,BEEE1-302,MRSPTU_BEEE1-302,Electrical Measurement and Instrumentation,31,83,30,81,13,0,0,0,"{ifingroup MRSPTU_BEEE1-302}Course for 'BEEE1-302: Electrical Measurement and Instrumentation' paper of MRSPTU. Comprises 83 Outcomes within 31 Topics, taught over 30 hours.{/ifingroup}",,
,,,MRSPTU,BELE1-304,MRSPTU_BELE1-304,Electrical Measurement and Instrumentation,31,83,30,81,13,0,0,0,"{ifingroup MRSPTU_BELE1-304}Course for 'BELE1-304: Electrical Measurement and Instrumentation' paper of MRSPTU. Comprises 83 Outcomes within 31 Topics, taught over 30 hours.{/ifingroup}",,
,,,MRSPTU,BECE1-304,MRSPTU_BECE1-304,Electronic Instrumentation,40,99,32,92,14,0,0,0,"{ifingroup MRSPTU_BECE1-304}Course for 'BECE1-304: Electronic Instrumentation' paper of MRSPTU. Comprises 99 Outcomes within 40 Topics, taught over 32 hours.{/ifingroup}",,
,,,MRSPTU,BECE2-304,MRSPTU_BECE2-304,Electronic Instrumentation,40,99,32,92,14,0,0,0,"{ifingroup MRSPTU_BECE2-304}Course for 'BECE2-304: Electronic Instrumentation' paper of MRSPTU. Comprises 99 Outcomes within 40 Topics, taught over 32 hours.{/ifingroup}",,
,,,MRSPTU,BECE3-303,MRSPTU_BECE3-303,Electrical Measurements and Instruments,34,82,27,77,11,0,0,0,"{ifingroup MRSPTU_BECE3-303}Course for 'BECE3-303: Electrical Measurements and Instruments' paper of MRSPTU. Comprises 82 Outcomes within 34 Topics, taught over 27 hours.{/ifingroup}",,
,,,MRSPTU,BECE3-411,MRSPTU_BECE3-411,Electrical & Electronics Instrumentation,20,19,7,18,4,0,0,0,"{ifingroup MRSPTU_BECE3-411}Course for 'BECE3-411: Electrical & Electronics Instrumentation' paper of MRSPTU. Comprises 19 Outcomes within 20 Topics, taught over 7 hours.{/ifingroup}",,
,,,RGPV,EE303,RGPV_EE303,Electrical Measurements and Measuring Instruments,44,93,27,88,12,0,0,0,"{ifingroup RGPV_EE303}Course for 'EE303: Electrical Measurements and Measuring Instruments' paper of RGPV. Comprises 93 Outcomes within 44 Topics, taught over 27 hours.{/ifingroup}",,
,,,RGPV,EX-604-A,RGPV_EX-604-A,Electronic Instrumentation,48,43,16,44,8,0,0,0,"{ifingroup RGPV_EX-604-A}Course for 'EX-604-A: Electronic Instrumentation' paper of RGPV. Comprises 43 Outcomes within 48 Topics, taught over 16 hours.{/ifingroup}",,
,,,RGPV,EX303,RGPV_EX303,Electrical Measurements and Instruments,44,93,27,88,12,0,0,0,"{ifingroup RGPV_EX303}Course for 'EX303: Electrical Measurements and Instruments' paper of RGPV. Comprises 93 Outcomes within 44 Topics, taught over 27 hours.{/ifingroup}",,
,,,RGPV,EC302,RGPV_EC302,Electronic Measurements and Instrumentation,45,90,33,89,15,1,2,27,"{ifingroup RGPV_EC302}Course for 'EC302: Electronic Measurements and Instrumentation' paper of RGPV. Comprises 90 Outcomes within 45 Topics, taught over 33 hours.{/ifingroup}",,
,,,RGPV,EI304,RGPV_EI304,Fundamentals of Measurement,44,84,29,82,12,0,0,0,"{ifingroup RGPV_EI304}Course for 'EI304: Fundamentals of Measurement' paper of RGPV. Comprises 84 Outcomes within 44 Topics, taught over 29 hours.{/ifingroup}",,
,,,RTU,4EE3-04,RTU_4EE3-04,Electronic Measurement and Instrumentation,31,82,22,77,10,0,0,0,"{ifingroup RTU_4EE3-04}Course for '4EE3-04: Electronic Measurement and Instrumentation' paper of RTU. Comprises 82 Outcomes within 31 Topics, taught over 22 hours.{/ifingroup}",,
,,,RTU,4EX3-04,RTU_4EX3-04,Electronic Measurement and Instrumentation,31,82,22,77,10,0,0,0,"{ifingroup RTU_4EX3-04}Course for '4EX3-04: Electronic Measurement and Instrumentation' paper of RTU. Comprises 82 Outcomes within 31 Topics, taught over 22 hours.{/ifingroup}",,
,,,RTU,4EC3-06,RTU_4EC3-06,Electronics Measurement & Instrumentation,38,52,19,53,9,0,0,0,"{ifingroup RTU_4EC3-06}Course for '4EC3-06: Electronics Measurement & Instrumentation' paper of RTU. Comprises 52 Outcomes within 38 Topics, taught over 19 hours.{/ifingroup}",,
,,,RTU,4EI3-06,RTU_4EI3-06,Measurement & Instrumentation,40,98,29,95,13,0,0,0,"{ifingroup RTU_4EI3-06}Course for '4EI3-06: Measurement & Instrumentation' paper of RTU. Comprises 98 Outcomes within 40 Topics, taught over 29 hours.{/ifingroup}",,
